Price,Adj Close,Close,High,Low,Open,Volume
Ticker,TSLA.BA,TSLA.BA,TSLA.BA,TSLA.BA,TSLA.BA,TSLA.BA
Date,,,,,,
2024-01-02 00:00:00+00:00,16464.5,16464.5,16974.0,15600.0,16285.0,26393
2024-01-03 00:00:00+00:00,16740.5,16740.5,16793.5,15732.0,16400.0,48194
2024-01-04 00:00:00+00:00,17346.5,17346.5,17450.0,16500.0,16700.0,35528
2024-01-05 00:00:00+00:00,18081.0,18081.0,18150.0,16826.0,17500.0,32917
2024-01-08 00:00:00+00:00,19256.0,19256.0,19277.5,17510.0,18081.0,43949
2024-01-09 00:00:00+00:00,18732.5,18732.5,19699.0,18500.0,19215.0,40114
2024-01-10 00:00:00+00:00,18526.5,18526.5,19481.5,18330.0,19000.0,32629
2024-01-11 00:00:00+00:00,17530.0,17530.0,19255.0,17450.0,18525.0,40956
2024-01-12 00:00:00+00:00,16734.0,16734.0,17400.0,16375.0,17400.0,56114
2024-01-15 00:00:00+00:00,17213.0,17213.0,17300.0,16605.0,16734.0,15313
2024-01-16 00:00:00+00:00,17852.0,17852.0,17999.0,15900.0,17150.0,55743
2024-01-17 00:00:00+00:00,18221.0,18221.0,18387.0,17200.0,17900.0,56507
2024-01-18 00:00:00+00:00,18088.5,18088.5,18881.0,17880.0,18300.0,61678
2024-01-19 00:00:00+00:00,18486.0,18486.0,18510.0,17100.0,18088.5,49412
2024-01-22 00:00:00+00:00,18119.0,18119.0,19050.0,18035.0,18600.0,125704
2024-01-23 00:00:00+00:00,17860.0,17860.0,18924.0,17860.0,18150.0,45379
2024-01-24 00:00:00+00:00,18192.5,18192.5,18330.5,17860.0,18000.0,107417
2024-01-25 00:00:00+00:00,15624.0,15624.0,17283.0,15500.0,17283.0,305446
2024-01-26 00:00:00+00:00,15179.0,15179.0,16099.5,14987.5,15800.0,108194
2024-01-29 00:00:00+00:00,15928.0,15928.0,16089.0,15179.0,15250.0,76599
2024-01-30 00:00:00+00:00,16268.0,16268.0,16650.0,16000.0,16101.0,113636
2024-01-31 00:00:00+00:00,15938.5,15938.5,16057.0,15500.0,16057.0,41861
2024-02-01 00:00:00+00:00,16175.0,16175.0,16200.0,15438.0,15933.0,48079
2024-02-02 00:00:00+00:00,16100.0,16100.0,16409.5,15700.0,16150.5,90664
2024-02-05 00:00:00+00:00,15579.5,15579.5,16000.0,15112.5,15999.0,85930
2024-02-06 00:00:00+00:00,15413.5,15413.5,15790.0,15051.0,15100.0,54603
2024-02-07 00:00:00+00:00,15949.0,15949.0,16197.0,15433.5,15550.0,123287
2024-02-08 00:00:00+00:00,15798.5,15798.5,16150.0,15557.0,16000.0,100346
2024-02-09 00:00:00+00:00,15883.5,15883.5,16270.0,15800.0,15800.0,65652
2024-02-14 00:00:00+00:00,14703.5,14703.5,15516.5,14435.0,15516.5,81145
2024-02-15 00:00:00+00:00,15339.5,15339.5,15385.5,14750.0,14750.0,127602
2024-02-16 00:00:00+00:00,14854.0,14854.0,15848.5,14506.0,15600.0,78520
2024-02-19 00:00:00+00:00,15184.5,15184.5,15232.0,14200.0,15000.0,17699
2024-02-20 00:00:00+00:00,14493.5,14493.5,15349.5,14300.0,15199.0,91346
2024-02-21 00:00:00+00:00,14330.0,14330.0,14850.5,14221.0,14480.0,43186
2024-02-22 00:00:00+00:00,14349.5,14349.5,14700.0,14054.5,14500.0,43661
2024-02-23 00:00:00+00:00,14312.0,14312.0,14500.0,14042.5,14420.0,50911
2024-02-26 00:00:00+00:00,14606.0,14606.0,14847.5,14000.0,14300.0,63293
2024-02-27 00:00:00+00:00,14569.0,14569.0,15000.0,14453.0,14880.0,66724
2024-02-28 00:00:00+00:00,14462.0,14462.0,14899.5,14387.0,14800.0,55886
2024-02-29 00:00:00+00:00,14335.0,14335.0,14889.5,14209.0,14850.0,37271
2024-03-01 00:00:00+00:00,14698.0,14698.0,14900.0,14301.5,14335.0,68123
2024-03-04 00:00:00+00:00,13374.0,13374.0,14620.5,13185.0,14620.5,121934
2024-03-05 00:00:00+00:00,12517.5,12517.5,13200.0,12490.0,13200.0,42979
2024-03-06 00:00:00+00:00,12119.0,12119.0,12643.0,11900.0,12517.0,80226
2024-03-07 00:00:00+00:00,12327.5,12327.5,12346.5,11740.5,12050.0,52089
2024-03-08 00:00:00+00:00,12286.5,12286.5,12635.0,12100.0,12350.0,54949
2024-03-11 00:00:00+00:00,12075.5,12075.5,12746.0,12026.0,12350.0,30666
2024-03-12 00:00:00+00:00,12731.5,12731.5,13100.0,11886.0,12248.0,66599
2024-03-13 00:00:00+00:00,11910.5,11910.5,12523.5,11870.0,12502.0,86003
2024-03-14 00:00:00+00:00,11471.0,11471.0,11901.5,11377.5,11759.5,91155
2024-03-15 00:00:00+00:00,11633.0,11633.0,11705.0,11365.0,11580.5,62636
2024-03-18 00:00:00+00:00,12477.5,12477.5,12501.0,11751.0,11751.5,59546
2024-03-19 00:00:00+00:00,12377.0,12377.0,12481.0,12105.5,12270.0,39673
2024-03-20 00:00:00+00:00,12858.5,12858.5,12925.0,12381.5,12422.0,52465
2024-03-21 00:00:00+00:00,12692.0,12692.0,12943.5,12563.5,12858.0,40492
2024-03-22 00:00:00+00:00,12479.5,12479.5,12510.0,12313.0,12450.0,26822
2024-03-25 00:00:00+00:00,12449.0,12449.0,12624.0,12298.5,12400.0,50048
2024-03-26 00:00:00+00:00,13033.5,13033.5,13403.5,12831.0,13050.0,67302
2024-03-27 00:00:00+00:00,13014.5,13014.5,13360.0,12887.0,13360.0,47155
2024-04-03 00:00:00+00:00,12027.0,12027.0,12549.0,11870.0,12434.5,76706
2024-04-04 00:00:00+00:00,12103.5,12103.5,12562.0,12000.0,12029.5,53457
2024-04-05 00:00:00+00:00,11559.5,11559.5,12101.0,11106.5,12100.0,108393
2024-04-08 00:00:00+00:00,11937.5,11937.5,12090.0,11800.0,11800.0,67915
2024-04-09 00:00:00+00:00,12297.0,12297.0,12350.0,12000.0,12000.0,74209
2024-04-10 00:00:00+00:00,11987.5,11987.5,12096.5,11835.0,12094.0,52762
2024-04-11 00:00:00+00:00,12279.5,12279.5,12355.0,11763.0,12000.0,2864
2024-04-12 00:00:00+00:00,11973.0,11973.0,12214.0,11944.0,12187.0,35824
2024-04-15 00:00:00+00:00,11554.5,11554.5,11970.0,11500.0,11970.0,47989
2024-04-16 00:00:00+00:00,11273.5,11273.5,11385.5,11026.0,11160.0,43968
2024-04-17 00:00:00+00:00,11048.5,11048.5,11273.0,10970.0,11273.0,64642
2024-04-18 00:00:00+00:00,10681.5,10681.5,10930.0,10569.0,10930.0,75546
2024-04-19 00:00:00+00:00,10480.0,10480.0,10685.5,10414.5,10550.0,51386
2024-04-22 00:00:00+00:00,10050.5,10050.5,10289.0,9903.0,10289.0,146427
2024-04-23 00:00:00+00:00,10183.0,10183.0,10384.5,10155.0,10232.0,109568
2024-04-24 00:00:00+00:00,11389.0,11389.0,11810.0,11052.5,11260.0,140849
2024-04-25 00:00:00+00:00,12252.5,12252.5,12310.0,11350.0,11588.0,89146
2024-04-26 00:00:00+00:00,12173.0,12173.0,12475.5,12013.5,12230.0,22581
2024-04-29 00:00:00+00:00,14136.0,14136.0,14380.0,13400.0,13400.0,245369
2024-04-30 00:00:00+00:00,13366.0,13366.0,14037.0,13310.0,14000.0,88696
2024-05-02 00:00:00+00:00,13482.5,13482.5,13514.5,12861.0,13325.0,62896
2024-05-03 00:00:00+00:00,13524.5,13524.5,13813.5,13365.0,13573.0,51549
2024-05-06 00:00:00+00:00,13706.5,13706.5,13961.0,13367.0,13715.5,49801
2024-05-07 00:00:00+00:00,13029.5,13029.5,13625.0,12964.0,13625.0,41751
2024-05-08 00:00:00+00:00,12566.0,12566.0,13100.0,12500.0,12773.0,52159
2024-05-09 00:00:00+00:00,12434.0,12434.0,12653.0,12363.5,12560.0,34755
2024-05-10 00:00:00+00:00,12126.0,12126.0,12500.0,12063.5,12500.0,29072
2024-05-13 00:00:00+00:00,12320.5,12320.5,12671.5,12231.0,12448.0,26647
2024-05-14 00:00:00+00:00,12846.0,12846.0,12896.0,12450.0,12450.0,84927
2024-05-15 00:00:00+00:00,12699.0,12699.0,12900.0,12600.0,12900.0,35315
2024-05-16 00:00:00+00:00,12820.0,12820.0,12853.0,12600.0,12800.0,21858
2024-05-17 00:00:00+00:00,13054.5,13054.5,13155.0,12700.5,12845.5,28023
2024-05-20 00:00:00+00:00,13279.5,13279.5,13329.0,12712.5,13036.0,38929
2024-05-21 00:00:00+00:00,14890.0,14890.0,14924.5,13400.0,13400.0,131367
2024-05-22 00:00:00+00:00,14996.0,14996.0,15141.0,14556.0,14806.5,94206
2024-05-23 00:00:00+00:00,14547.0,14547.0,15287.0,14425.5,15049.0,56198
2024-05-24 00:00:00+00:00,14767.0,14767.0,14930.0,14465.0,14650.0,40661
2024-05-27 00:00:00+00:00,14896.5,14896.5,15000.0,14400.0,14773.0,12131
2024-05-28 00:00:00+00:00,14565.5,14565.5,14695.5,14250.0,14695.5,30229
2024-05-29 00:00:00+00:00,14336.5,14336.5,14586.0,14020.0,14586.0,22223
2024-05-30 00:00:00+00:00,14448.5,14448.5,14629.0,13893.0,14308.5,43565
2024-05-31 00:00:00+00:00,14799.5,14799.5,14862.0,14290.5,14463.0,31539
2024-06-03 00:00:00+00:00,15215.0,15215.0,15495.0,14900.0,14951.5,34606
2024-06-04 00:00:00+00:00,15350.0,15350.0,15702.0,15127.0,15300.0,47959
2024-06-05 00:00:00+00:00,15247.5,15247.5,15350.0,14850.0,15350.0,33201
2024-06-06 00:00:00+00:00,15465.5,15465.5,15599.0,15022.0,15250.0,53262
2024-06-07 00:00:00+00:00,15520.0,15520.0,15800.0,15253.0,15600.0,22345
2024-06-10 00:00:00+00:00,15147.5,15147.5,15566.0,15015.5,15533.0,38168
2024-06-11 00:00:00+00:00,14817.0,14817.0,14993.5,14509.5,14993.5,51919
2024-06-12 00:00:00+00:00,15406.5,15406.5,16000.0,14830.0,14901.0,44909
2024-06-13 00:00:00+00:00,15434.5,15434.5,16295.0,15300.0,16000.0,69712
2024-06-14 00:00:00+00:00,15088.5,15088.5,15627.5,14900.0,15508.0,36832
2024-06-18 00:00:00+00:00,15625.0,15625.0,15693.0,15301.0,15301.0,34947
2024-06-19 00:00:00+00:00,15853.0,15853.0,16000.0,15201.0,15668.0,16491
2024-06-24 00:00:00+00:00,16030.5,16030.5,16499.0,15899.0,16000.0,44423
2024-06-25 00:00:00+00:00,16400.0,16400.0,16465.5,15970.0,15970.0,52075
2024-06-26 00:00:00+00:00,17641.0,17641.0,17724.0,16610.0,16610.0,90782
2024-06-27 00:00:00+00:00,17682.0,17682.0,17913.5,17202.0,17202.0,63693
2024-06-28 00:00:00+00:00,17820.0,17820.0,18347.5,17526.0,17900.0,52238
2024-07-01 00:00:00+00:00,19786.5,19786.5,19888.0,18400.0,18400.0,169533
2024-07-02 00:00:00+00:00,21899.0,21899.0,22200.0,20801.0,20801.0,224165
2024-07-03 00:00:00+00:00,22577.0,22577.0,23200.0,22250.0,22250.0,170176
2024-07-04 00:00:00+00:00,22816.5,22816.5,23100.0,22161.0,22610.0,39285
2024-07-05 00:00:00+00:00,23362.5,23362.5,23466.5,22649.5,22900.0,99741
2024-07-08 00:00:00+00:00,23446.0,23446.0,23970.0,23000.0,23300.0,102835
2024-07-10 00:00:00+00:00,24475.0,24475.0,24700.0,23675.0,24075.0,76208
2024-07-11 00:00:00+00:00,22750.0,22750.0,25175.0,22375.0,24600.0,142805
2024-07-12 00:00:00+00:00,23700.0,23700.0,24000.0,22950.0,22950.0,105539
2024-07-15 00:00:00+00:00,22050.0,22050.0,24475.0,21925.0,24200.0,104778
2024-07-16 00:00:00+00:00,22025.0,22025.0,22325.0,20650.0,22000.0,97022
2024-07-17 00:00:00+00:00,21675.0,21675.0,22475.0,21475.0,22000.0,91478
2024-07-18 00:00:00+00:00,21975.0,21975.0,22650.0,21675.0,21675.0,70710
2024-07-19 00:00:00+00:00,21300.0,21300.0,21975.0,20900.0,21975.0,58717
2024-07-22 00:00:00+00:00,22350.0,22350.0,22500.0,21875.0,22150.0,98977
2024-07-23 00:00:00+00:00,22050.0,22050.0,22350.0,21875.0,22325.0,76616
2024-07-24 00:00:00+00:00,19350.0,19350.0,19850.0,18900.0,19850.0,320434
2024-07-25 00:00:00+00:00,19550.0,19550.0,20100.0,19425.0,19700.0,167705
2024-07-26 00:00:00+00:00,19300.0,19300.0,19625.0,19025.0,19500.0,55358
2024-07-29 00:00:00+00:00,20000.0,20000.0,20475.0,19750.0,20150.0,83876
2024-07-30 00:00:00+00:00,18750.0,18750.0,20050.0,18575.0,20050.0,87146
2024-07-31 00:00:00+00:00,19875.0,19875.0,20000.0,19250.0,19475.0,3242
2024-08-01 00:00:00+00:00,18850.0,18850.0,20075.0,18675.0,19800.0,71226
2024-08-02 00:00:00+00:00,18250.0,18250.0,18750.0,17975.0,18750.0,147537
2024-08-05 00:00:00+00:00,17700.0,17700.0,18250.0,17350.0,17375.0,83814
2024-08-06 00:00:00+00:00,17875.0,17875.0,18025.0,17300.0,17700.0,49848
2024-08-07 00:00:00+00:00,17000.0,17000.0,18100.0,16925.0,18100.0,37956
2024-08-08 00:00:00+00:00,17425.0,17425.0,17600.0,17000.0,17000.0,28074
2024-08-09 00:00:00+00:00,17325.0,17325.0,17425.0,16850.0,17400.0,61536
2024-08-12 00:00:00+00:00,16875.0,16875.0,17100.0,16725.0,16975.0,32040
2024-08-13 00:00:00+00:00,17625.0,17625.0,17750.0,17250.0,17250.0,91401
2024-08-14 00:00:00+00:00,17025.0,17025.0,17300.0,16725.0,17300.0,74182
2024-08-15 00:00:00+00:00,18250.0,18250.0,18325.0,17575.0,17575.0,79675
2024-08-16 00:00:00+00:00,18625.0,18625.0,18800.0,18200.0,18550.0,46840
2024-08-19 00:00:00+00:00,19125.0,19125.0,19200.0,18575.0,18650.0,61384
2024-08-20 00:00:00+00:00,19125.0,19125.0,19400.0,18875.0,19400.0,54551
2024-08-21 00:00:00+00:00,19175.0,19175.0,19300.0,18875.0,19175.0,42778
2024-08-22 00:00:00+00:00,18125.0,18125.0,19350.0,18075.0,19325.0,57022
2024-08-23 00:00:00+00:00,18950.0,18950.0,19025.0,18450.0,18450.0,61470
2024-08-26 00:00:00+00:00,18375.0,18375.0,18725.0,18150.0,18550.0,56322
2024-08-27 00:00:00+00:00,18100.0,18100.0,18225.0,17800.0,18200.0,49254
2024-08-28 00:00:00+00:00,17750.0,17750.0,18075.0,17500.0,17900.0,44020
2024-08-29 00:00:00+00:00,17725.0,17725.0,18450.0,17700.0,18300.0,55752
2024-08-30 00:00:00+00:00,18450.0,18450.0,18525.0,17750.0,17800.0,67512
2024-09-02 00:00:00+00:00,18675.0,18675.0,18975.0,18500.0,18500.0,12142
2024-09-03 00:00:00+00:00,18350.0,18350.0,19100.0,18250.0,18675.0,41852
2024-09-04 00:00:00+00:00,19025.0,19025.0,19250.0,18725.0,18725.0,93162
2024-09-05 00:00:00+00:00,19450.0,19450.0,20225.0,19225.0,19675.0,117348
2024-09-06 00:00:00+00:00,17800.0,17800.0,19225.0,17750.0,19225.0,90267
2024-09-09 00:00:00+00:00,17975.0,17975.0,18475.0,17800.0,18200.0,50802
2024-09-10 00:00:00+00:00,18800.0,18800.0,19000.0,18150.0,18375.0,50091
2024-09-11 00:00:00+00:00,18975.0,18975.0,19025.0,18000.0,18700.0,63610
2024-09-12 00:00:00+00:00,19200.0,19200.0,19325.0,18900.0,19250.0,60451
2024-09-13 00:00:00+00:00,19175.0,19175.0,19375.0,19025.0,19250.0,57228
2024-09-16 00:00:00+00:00,18825.0,18825.0,19175.0,18400.0,19175.0,122835
2024-09-17 00:00:00+00:00,18875.0,18875.0,19575.0,18750.0,19000.0,53288
2024-09-18 00:00:00+00:00,18750.0,18750.0,19350.0,18650.0,19075.0,45081
2024-09-19 00:00:00+00:00,19775.0,19775.0,19950.0,19200.0,19200.0,59814
2024-09-20 00:00:00+00:00,19425.0,19425.0,19600.0,19075.0,19600.0,35786
2024-09-23 00:00:00+00:00,20375.0,20375.0,20450.0,20000.0,20000.0,95646
2024-09-24 00:00:00+00:00,20700.0,20700.0,20925.0,20425.0,20775.0,44545
2024-09-25 00:00:00+00:00,21025.0,21025.0,21075.0,20625.0,20775.0,38336
2024-09-26 00:00:00+00:00,20750.0,20750.0,21350.0,20525.0,21150.0,64537
2024-09-27 00:00:00+00:00,21275.0,21275.0,21350.0,20850.0,20850.0,43199
2024-09-30 00:00:00+00:00,21525.0,21525.0,21700.0,21000.0,21450.0,47025
2024-10-01 00:00:00+00:00,21400.0,21400.0,21475.0,20550.0,21475.0,69014
2024-10-02 00:00:00+00:00,20550.0,20550.0,20800.0,19950.0,20050.0,63500
2024-10-03 00:00:00+00:00,19725.0,19725.0,20550.0,19475.0,20500.0,66526
2024-10-04 00:00:00+00:00,20425.0,20425.0,20575.0,20050.0,20200.0,52842
2024-10-07 00:00:00+00:00,19650.0,19650.0,20300.0,19550.0,20300.0,39858
2024-10-08 00:00:00+00:00,19800.0,19800.0,19950.0,19675.0,19700.0,41795
2024-10-09 00:00:00+00:00,19200.0,19200.0,19900.0,19175.0,19675.0,64817
2024-10-10 00:00:00+00:00,18775.0,18775.0,19300.0,18650.0,18800.0,46881
2024-10-14 00:00:00+00:00,17275.0,17275.0,17375.0,16700.0,17325.0,226785
2024-10-15 00:00:00+00:00,17275.0,17275.0,17550.0,17050.0,17400.0,124373
2024-10-16 00:00:00+00:00,17575.0,17575.0,17600.0,17275.0,17300.0,67043
2024-10-17 00:00:00+00:00,17575.0,17575.0,17750.0,17325.0,17575.0,72264
2024-10-18 00:00:00+00:00,17600.0,17600.0,17700.0,17525.0,17575.0,38584
2024-10-21 00:00:00+00:00,17450.0,17450.0,17650.0,17275.0,17550.0,53757
2024-10-22 00:00:00+00:00,17350.0,17350.0,17425.0,17125.0,17400.0,54545
2024-10-23 00:00:00+00:00,16950.0,16950.0,17350.0,16850.0,17350.0,65865
2024-10-24 00:00:00+00:00,20450.0,20450.0,20625.0,19300.0,19300.0,584927
2024-10-25 00:00:00+00:00,20850.0,20850.0,21175.0,20450.0,20975.0,168268
2024-10-28 00:00:00+00:00,20250.0,20250.0,21250.0,20225.0,20900.0,60705
2024-10-29 00:00:00+00:00,19950.0,19950.0,20250.0,19575.0,20250.0,84477
2024-10-30 00:00:00+00:00,19950.0,19950.0,20375.0,19825.0,19975.0,52943
2024-10-31 00:00:00+00:00,19250.0,19250.0,19775.0,19150.0,19700.0,50804
2024-11-01 00:00:00+00:00,19500.0,19500.0,19625.0,19175.0,19250.0,65517
2024-11-04 00:00:00+00:00,19200.0,19200.0,19525.0,18750.0,19500.0,96204
2024-11-05 00:00:00+00:00,19950.0,19950.0,20175.0,19350.0,19350.0,142986
2024-11-06 00:00:00+00:00,22425.0,22425.0,22550.0,21700.0,22350.0,145143
2024-11-07 00:00:00+00:00,23100.0,23100.0,23275.0,22225.0,22550.0,144685
2024-11-08 00:00:00+00:00,24850.0,24850.0,25250.0,22575.0,23500.0,158841
2024-11-11 00:00:00+00:00,26550.0,26550.0,27600.0,25950.0,26025.0,237215
2024-11-12 00:00:00+00:00,25675.0,25675.0,26925.0,24950.0,26925.0,325497
2024-11-13 00:00:00+00:00,25175.0,25175.0,26550.0,24900.0,26300.0,264900
2024-11-14 00:00:00+00:00,24000.0,24000.0,25425.0,23725.0,25175.0,167317
2024-11-15 00:00:00+00:00,24225.0,24225.0,24750.0,23650.0,24000.0,139404
2024-11-19 00:00:00+00:00,25500.0,25500.0,25525.0,24825.0,25450.0,23259
